,Acción,Evento,Tiempo,Inicio,Fin,Jugadores,Evento ,Resultado,Acercar,Alejar,Situacion,Duración,Jornada,Local,Visitante,Tipo_de_Accion
203,MT Ofensivo,MT OFENSIVO 041,5091,5081,5100,10,Salto Linea,Positivo,,,,,16,Ferro,Boca Jrs,
204,MT Ofensivo,MT OFENSIVO 041,5091,5081,5100,14,Salto Linea,Positivo,,,,,16,Ferro,Boca Jrs,
205,MT Ofensivo,MT OFENSIVO 042,5132,5122,5149,1,Pivot,Positivo,,,,,16,Ferro,Boca Jrs,
206,MT Ofensivo,MT OFENSIVO 042,5132,5122,5149,5,Pivot,Positivo,,,,,16,Ferro,Boca Jrs,
207,MT Ofensivo,MT OFENSIVO 042,5132,5122,5149,9,Pivot,Positivo,,,,,16,Ferro,Boca Jrs,
208,MT Ofensivo,MT OFENSIVO 042,5132,5122,5149,10,Pivot,Positivo,,,,,16,Ferro,Boca Jrs,
209,MT Ofensivo,MT OFENSIVO 042,5132,5122,5149,14,Pivot,Positivo,,,,,16,Ferro,Boca Jrs,
210,MT Ofensivo,MT OFENSIVO 043,5683,5673,5692,1,Pivot,Positivo,,,,,16,Ferro,Boca Jrs,
211,MT Ofensivo,MT OFENSIVO 043,5683,5673,5692,4,Pivot,Positivo,,,,,16,Ferro,Boca Jrs,
212,MT Ofensivo,MT OFENSIVO 043,5683,5673,5692,6,Pivot,Positivo,,,,,16,Ferro,Boca Jrs,
213,MT Ofensivo,MT OFENSIVO 043,5683,5673,5692,10,Pivot,Positivo,,,,,16,Ferro,Boca Jrs,
214,MT Ofensivo,MT OFENSIVO 043,5683,5673,5692,14,Pivot,Positivo,,,,,16,Ferro,Boca Jrs,
215,MT Ofensivo,MT OFENSIVO 044,5708,5698,5728,1,Corte,Negativo,,,,,16,Ferro,Boca Jrs,
216,MT Ofensivo,MT OFENSIVO 044,5708,5698,5728,4,Corte,Negativo,,,,,16,Ferro,Boca Jrs,
217,MT Ofensivo,MT OFENSIVO 044,5708,5698,5728,6,Corte,Negativo,,,,,16,Ferro,Boca Jrs,
218,MT Ofensivo,MT OFENSIVO 044,5708,5698,5728,10,Corte,Negativo,,,,,16,Ferro,Boca Jrs,
219,MT Ofensivo,MT OFENSIVO 044,5708,5698,5728,14,Corte,Negativo,,,,,16,Ferro,Boca Jrs,
220,Transición Ofensiva,TRANSICION OFENSIVA 001,1919,1909,1927,1,Perdida,,,,1 vs 1,Corta (H 3),16,Ferro,Boca Jrs,
221,Transición Ofensiva,TRANSICION OFENSIVA 001,1919,1909,1927,8,Perdida,,,,1 vs 1,Corta (H 3),16,Ferro,Boca Jrs,
222,Transición Ofensiva,TRANSICION OFENSIVA 001,1919,1909,1927,9,Perdida,,,,1 vs 1,Corta (H 3),16,Ferro,Boca Jrs,
223,Transición Ofensiva,TRANSICION OFENSIVA 001,1919,1909,1927,14,Perdida,,,,1 vs 1,Corta (H 3),16,Ferro,Boca Jrs,
224,Transición Ofensiva,TRANSICION OFENSIVA 001,1919,1909,1927,15,Perdida,,,,1 vs 1,Corta (H 3),16,Ferro,Boca Jrs,
225,Transición Ofensiva,TRANSICION OFENSIVA 002,2190,2180,2196,1,Perdida,,,,2 vs 1,Corta (H 3),16,Ferro,Boca Jrs,
226,Transición Ofensiva,TRANSICION OFENSIVA 002,2190,2180,2196,5,Perdida,,,,2 vs 1,Corta (H 3),16,Ferro,Boca Jrs,
227,Transición Ofensiva,TRANSICION OFENSIVA 002,2190,2180,2196,7,Perdida,,,,2 vs 1,Corta (H 3),16,Ferro,Boca Jrs,
228,Transición Ofensiva,TRANSICION OFENSIVA 002,2190,2180,2196,10,Perdida,,,,2 vs 1,Corta (H 3),16,Ferro,Boca Jrs,
229,Transición Ofensiva,TRANSICION OFENSIVA 002,2190,2180,2196,15,Perdida,,,,2 vs 1,Corta (H 3),16,Ferro,Boca Jrs,
230,Transición Ofensiva,TRANSICION OFENSIVA 003,3537,3527,3547,1,Pelota Parada,,,,3 vs 2,Larga (+3),16,Ferro,Boca Jrs,
231,Transición Ofensiva,TRANSICION OFENSIVA 003,3537,3527,3547,5,Pelota Parada,,,,3 vs 2,Larga (+3),16,Ferro,Boca Jrs,
232,Transición Ofensiva,TRANSICION OFENSIVA 003,3537,3527,3547,6,Pelota Parada,,,,3 vs 2,Larga (+3),16,Ferro,Boca Jrs,
233,Transición Ofensiva,TRANSICION OFENSIVA 003,3537,3527,3547,10,Pelota Parada,,,,3 vs 2,Larga (+3),16,Ferro,Boca Jrs,
234,Transición Ofensiva,TRANSICION OFENSIVA 003,3537,3527,3547,14,Pelota Parada,,,,3 vs 2,Larga (+3),16,Ferro,Boca Jrs,
235,Transición Ofensiva,TRANSICION OFENSIVA 004,4066,4056,4074,1,Pelota Parada,,,,,Corta (H 3),16,Ferro,Boca Jrs,
236,Transición Ofensiva,TRANSICION OFENSIVA 004,4066,4056,4074,4,Pelota Parada,,,,,Corta (H 3),16,Ferro,Boca Jrs,
237,Transición Ofensiva,TRANSICION OFENSIVA 004,4066,4056,4074,5,Pelota Parada,,,,,Corta (H 3),16,Ferro,Boca Jrs,
238,Transición Ofensiva,TRANSICION OFENSIVA 004,4066,4056,4074,7,Pelota Parada,,,,,Corta (H 3),16,Ferro,Boca Jrs,
239,Transición Ofensiva,TRANSICION OFENSIVA 004,4066,4056,4074,14,Pelota Parada,,,,,Corta (H 3),16,Ferro,Boca Jrs,
240,Transición Ofensiva,TRANSICION OFENSIVA 005,4330,4320,4339,1,Perdida,,,,3 vs 2,Corta (H 3),16,Ferro,Boca Jrs,
241,Transición Ofensiva,TRANSICION OFENSIVA 005,4330,4320,4339,5,Perdida,,,,3 vs 2,Corta (H 3),16,Ferro,Boca Jrs,
242,Transición Ofensiva,TRANSICION OFENSIVA 005,4330,4320,4339,6,Perdida,,,,3 vs 2,Corta (H 3),16,Ferro,Boca Jrs,
243,Transición Ofensiva,TRANSICION OFENSIVA 005,4330,4320,4339,10,Perdida,,,,3 vs 2,Corta (H 3),16,Ferro,Boca Jrs,
244,Transición Ofensiva,TRANSICION OFENSIVA 005,4330,4320,4339,14,Perdida,,,,3 vs 2,Corta (H 3),16,Ferro,Boca Jrs,
245,Transición Ofensiva,TRANSICION OFENSIVA 006,4362,4352,4371,1,Tiro,,,,2 vs 1,Corta (H 3),16,Ferro,Boca Jrs,
246,Transición Ofensiva,TRANSICION OFENSIVA 006,4362,4352,4371,5,Tiro,,,,2 vs 1,Corta (H 3),16,Ferro,Boca Jrs,
247,Transición Ofensiva,TRANSICION OFENSIVA 006,4362,4352,4371,6,Tiro,,,,2 vs 1,Corta (H 3),16,Ferro,Boca Jrs,
248,Transición Ofensiva,TRANSICION OFENSIVA 006,4362,4352,4371,10,Tiro,,,,2 vs 1,Corta (H 3),16,Ferro,Boca Jrs,
249,Transición Ofensiva,TRANSICION OFENSIVA 006,4362,4352,4371,14,Tiro,,,,2 vs 1,Corta (H 3),16,Ferro,Boca Jrs,
250,MT Defensivo,MT DEFENSIVO 001,358,348,367,1,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
251,MT Defensivo,MT DEFENSIVO 001,358,348,367,4,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
252,MT Defensivo,MT DEFENSIVO 001,358,348,367,6,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
253,MT Defensivo,MT DEFENSIVO 001,358,348,367,8,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
254,MT Defensivo,MT DEFENSIVO 001,358,348,367,9,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
255,MT Defensivo,MT DEFENSIVO 002,404,394,421,1,Doble Marca,Positivo,,,,,16,Ferro,Boca Jrs,
256,MT Defensivo,MT DEFENSIVO 002,404,394,421,4,Doble Marca,Positivo,,,,,16,Ferro,Boca Jrs,
257,MT Defensivo,MT DEFENSIVO 002,404,394,421,6,Doble Marca,Positivo,,,,,16,Ferro,Boca Jrs,
258,MT Defensivo,MT DEFENSIVO 002,404,394,421,8,Doble Marca,Positivo,,,,,16,Ferro,Boca Jrs,
259,MT Defensivo,MT DEFENSIVO 002,404,394,421,9,Doble Marca,Positivo,,,,,16,Ferro,Boca Jrs,
260,MT Defensivo,MT DEFENSIVO 003,430,420,445,1,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
261,MT Defensivo,MT DEFENSIVO 003,430,420,445,4,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
262,MT Defensivo,MT DEFENSIVO 003,430,420,445,6,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
263,MT Defensivo,MT DEFENSIVO 003,430,420,445,8,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
264,MT Defensivo,MT DEFENSIVO 003,430,420,445,9,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
265,MT Defensivo,MT DEFENSIVO 004,465,455,484,1,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
266,MT Defensivo,MT DEFENSIVO 004,465,455,484,4,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
267,MT Defensivo,MT DEFENSIVO 004,465,455,484,6,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
268,MT Defensivo,MT DEFENSIVO 004,465,455,484,8,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
269,MT Defensivo,MT DEFENSIVO 004,465,455,484,9,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
270,MT Defensivo,MT DEFENSIVO 005,718,708,726,1,Cobertura,Negativo,,,,,16,Ferro,Boca Jrs,
271,MT Defensivo,MT DEFENSIVO 005,718,708,726,5,Cobertura,Negativo,,,,,16,Ferro,Boca Jrs,
272,MT Defensivo,MT DEFENSIVO 005,718,708,726,7,Cobertura,Negativo,,,,,16,Ferro,Boca Jrs,
273,MT Defensivo,MT DEFENSIVO 005,718,708,726,10,Cobertura,Negativo,,,,,16,Ferro,Boca Jrs,
274,MT Defensivo,MT DEFENSIVO 005,718,708,726,16,Cobertura,Negativo,,,,,16,Ferro,Boca Jrs,
275,MT Defensivo,MT DEFENSIVO 006,763,753,776,1,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
276,MT Defensivo,MT DEFENSIVO 006,763,753,776,5,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
277,MT Defensivo,MT DEFENSIVO 006,763,753,776,7,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
278,MT Defensivo,MT DEFENSIVO 006,763,753,776,10,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
279,MT Defensivo,MT DEFENSIVO 006,763,753,776,16,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
280,MT Defensivo,MT DEFENSIVO 007,782,772,800,1,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
281,MT Defensivo,MT DEFENSIVO 007,782,772,800,5,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
282,MT Defensivo,MT DEFENSIVO 007,782,772,800,7,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
283,MT Defensivo,MT DEFENSIVO 007,782,772,800,10,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
284,MT Defensivo,MT DEFENSIVO 007,782,772,800,16,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
285,MT Defensivo,MT DEFENSIVO 008,824,814,831,1,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
286,MT Defensivo,MT DEFENSIVO 008,824,814,831,5,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
287,MT Defensivo,MT DEFENSIVO 008,824,814,831,7,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
288,MT Defensivo,MT DEFENSIVO 008,824,814,831,10,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
289,MT Defensivo,MT DEFENSIVO 008,824,814,831,16,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
290,MT Defensivo,MT DEFENSIVO 009,836,826,847,1,Cambio Marca,Negativo,,,,,16,Ferro,Boca Jrs,
291,MT Defensivo,MT DEFENSIVO 009,836,826,847,5,Cambio Marca,Negativo,,,,,16,Ferro,Boca Jrs,
292,MT Defensivo,MT DEFENSIVO 009,836,826,847,7,Cambio Marca,Negativo,,,,,16,Ferro,Boca Jrs,
293,MT Defensivo,MT DEFENSIVO 009,836,826,847,10,Cambio Marca,Negativo,,,,,16,Ferro,Boca Jrs,
294,MT Defensivo,MT DEFENSIVO 009,836,826,847,16,Cambio Marca,Negativo,,,,,16,Ferro,Boca Jrs,
295,MT Defensivo,MT DEFENSIVO 010,848,838,856,1,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
296,MT Defensivo,MT DEFENSIVO 010,848,838,856,5,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
297,MT Defensivo,MT DEFENSIVO 010,848,838,856,7,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
298,MT Defensivo,MT DEFENSIVO 010,848,838,856,10,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
299,MT Defensivo,MT DEFENSIVO 010,848,838,856,16,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
300,MT Defensivo,MT DEFENSIVO 011,1007,997,1022,1,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
301,MT Defensivo,MT DEFENSIVO 011,1007,997,1022,6,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
302,MT Defensivo,MT DEFENSIVO 011,1007,997,1022,8,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
303,MT Defensivo,MT DEFENSIVO 011,1007,997,1022,10,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
304,MT Defensivo,MT DEFENSIVO 011,1007,997,1022,14,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
305,MT Defensivo,MT DEFENSIVO 012,1105,1095,1116,1,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
306,MT Defensivo,MT DEFENSIVO 012,1105,1095,1116,14,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
307,MT Defensivo,MT DEFENSIVO 012,1105,1095,1116,15,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
308,MT Defensivo,MT DEFENSIVO 012,1105,1095,1116,17,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
309,MT Defensivo,MT DEFENSIVO 012,1105,1095,1116,19,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
310,MT Defensivo,MT DEFENSIVO 013,1137,1127,1144,1,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
311,MT Defensivo,MT DEFENSIVO 013,1137,1127,1144,14,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
312,MT Defensivo,MT DEFENSIVO 013,1137,1127,1144,15,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
313,MT Defensivo,MT DEFENSIVO 013,1137,1127,1144,17,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
314,MT Defensivo,MT DEFENSIVO 013,1137,1127,1144,19,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
315,MT Defensivo,MT DEFENSIVO 014,1303,1293,1313,1,Lectura Salto,Negativo,,,,,16,Ferro,Boca Jrs,
316,MT Defensivo,MT DEFENSIVO 014,1303,1293,1313,4,Lectura Salto,Negativo,,,,,16,Ferro,Boca Jrs,
317,MT Defensivo,MT DEFENSIVO 014,1303,1293,1313,6,Lectura Salto,Negativo,,,,,16,Ferro,Boca Jrs,
318,MT Defensivo,MT DEFENSIVO 014,1303,1293,1313,8,Lectura Salto,Negativo,,,,,16,Ferro,Boca Jrs,
319,MT Defensivo,MT DEFENSIVO 014,1303,1293,1313,9,Lectura Salto,Negativo,,,,,16,Ferro,Boca Jrs,
320,MT Defensivo,MT DEFENSIVO 015,1590,1580,1597,1,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
321,MT Defensivo,MT DEFENSIVO 015,1590,1580,1597,5,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
322,MT Defensivo,MT DEFENSIVO 015,1590,1580,1597,7,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
323,MT Defensivo,MT DEFENSIVO 015,1590,1580,1597,10,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
324,MT Defensivo,MT DEFENSIVO 015,1590,1580,1597,16,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
325,MT Defensivo,MT DEFENSIVO 016,1613,1603,1630,1,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
326,MT Defensivo,MT DEFENSIVO 016,1613,1603,1630,5,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
327,MT Defensivo,MT DEFENSIVO 016,1613,1603,1630,7,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
328,MT Defensivo,MT DEFENSIVO 016,1613,1603,1630,10,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
329,MT Defensivo,MT DEFENSIVO 016,1613,1603,1630,16,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
330,MT Defensivo,MT DEFENSIVO 017,1682,1672,1700,1,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
331,MT Defensivo,MT DEFENSIVO 017,1682,1672,1700,5,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
332,MT Defensivo,MT DEFENSIVO 017,1682,1672,1700,7,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
333,MT Defensivo,MT DEFENSIVO 017,1682,1672,1700,10,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
334,MT Defensivo,MT DEFENSIVO 017,1682,1672,1700,16,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
335,MT Defensivo,MT DEFENSIVO 018,1893,1883,1899,1,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
336,MT Defensivo,MT DEFENSIVO 018,1893,1883,1899,8,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
337,MT Defensivo,MT DEFENSIVO 018,1893,1883,1899,9,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
338,MT Defensivo,MT DEFENSIVO 018,1893,1883,1899,14,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
339,MT Defensivo,MT DEFENSIVO 018,1893,1883,1899,15,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
340,MT Defensivo,MT DEFENSIVO 019,1905,1895,1915,1,Lectura Salto,Negativo,,,,,16,Ferro,Boca Jrs,
341,MT Defensivo,MT DEFENSIVO 019,1905,1895,1915,8,Lectura Salto,Negativo,,,,,16,Ferro,Boca Jrs,
342,MT Defensivo,MT DEFENSIVO 019,1905,1895,1915,9,Lectura Salto,Negativo,,,,,16,Ferro,Boca Jrs,
343,MT Defensivo,MT DEFENSIVO 019,1905,1895,1915,14,Lectura Salto,Negativo,,,,,16,Ferro,Boca Jrs,
344,MT Defensivo,MT DEFENSIVO 019,1905,1895,1915,15,Lectura Salto,Negativo,,,,,16,Ferro,Boca Jrs,
345,MT Defensivo,MT DEFENSIVO 020,1992,1982,2001,1,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
346,MT Defensivo,MT DEFENSIVO 020,1992,1982,2001,8,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
347,MT Defensivo,MT DEFENSIVO 020,1992,1982,2001,9,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
348,MT Defensivo,MT DEFENSIVO 020,1992,1982,2001,14,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
349,MT Defensivo,MT DEFENSIVO 020,1992,1982,2001,15,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
350,MT Defensivo,MT DEFENSIVO 021,2049,2039,2062,1,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
351,MT Defensivo,MT DEFENSIVO 021,2049,2039,2062,8,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
352,MT Defensivo,MT DEFENSIVO 021,2049,2039,2062,9,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
353,MT Defensivo,MT DEFENSIVO 021,2049,2039,2062,14,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
354,MT Defensivo,MT DEFENSIVO 021,2049,2039,2062,15,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
355,MT Defensivo,MT DEFENSIVO 022,2196,2186,2213,1,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
356,MT Defensivo,MT DEFENSIVO 022,2196,2186,2213,5,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
357,MT Defensivo,MT DEFENSIVO 022,2196,2186,2213,7,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
358,MT Defensivo,MT DEFENSIVO 022,2196,2186,2213,10,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
359,MT Defensivo,MT DEFENSIVO 022,2196,2186,2213,15,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
360,MT Defensivo,MT DEFENSIVO 023,2523,2513,2538,1,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
361,MT Defensivo,MT DEFENSIVO 023,2523,2513,2538,5,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
362,MT Defensivo,MT DEFENSIVO 023,2523,2513,2538,7,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
363,MT Defensivo,MT DEFENSIVO 023,2523,2513,2538,10,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
364,MT Defensivo,MT DEFENSIVO 023,2523,2513,2538,16,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
365,MT Defensivo,MT DEFENSIVO 024,2665,2655,2681,1,Repliegue,Negativo,,,,,16,Ferro,Boca Jrs,
366,MT Defensivo,MT DEFENSIVO 024,2665,2655,2681,8,Repliegue,Negativo,,,,,16,Ferro,Boca Jrs,
367,MT Defensivo,MT DEFENSIVO 024,2665,2655,2681,10,Repliegue,Negativo,,,,,16,Ferro,Boca Jrs,
368,MT Defensivo,MT DEFENSIVO 024,2665,2655,2681,14,Repliegue,Negativo,,,,,16,Ferro,Boca Jrs,
369,MT Defensivo,MT DEFENSIVO 024,2665,2655,2681,15,Repliegue,Negativo,,,,,16,Ferro,Boca Jrs,
370,MT Defensivo,MT DEFENSIVO 025,2765,2755,2772,1,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
371,MT Defensivo,MT DEFENSIVO 025,2765,2755,2772,7,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
372,MT Defensivo,MT DEFENSIVO 025,2765,2755,2772,9,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
373,MT Defensivo,MT DEFENSIVO 025,2765,2755,2772,14,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
374,MT Defensivo,MT DEFENSIVO 025,2765,2755,2772,15,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
375,MT Defensivo,MT DEFENSIVO 026,3289,3279,3300,1,Lectura Salto,Negativo,,,,,16,Ferro,Boca Jrs,
376,MT Defensivo,MT DEFENSIVO 026,3289,3279,3300,4,Lectura Salto,Negativo,,,,,16,Ferro,Boca Jrs,
377,MT Defensivo,MT DEFENSIVO 026,3289,3279,3300,7,Lectura Salto,Negativo,,,,,16,Ferro,Boca Jrs,
378,MT Defensivo,MT DEFENSIVO 026,3289,3279,3300,9,Lectura Salto,Negativo,,,,,16,Ferro,Boca Jrs,
379,MT Defensivo,MT DEFENSIVO 026,3289,3279,3300,15,Lectura Salto,Negativo,,,,,16,Ferro,Boca Jrs,
380,MT Defensivo,MT DEFENSIVO 027,3322,3312,3333,1,Cambio Marca,Positivo,,,,,16,Ferro,Boca Jrs,
381,MT Defensivo,MT DEFENSIVO 027,3322,3312,3333,4,Cambio Marca,Positivo,,,,,16,Ferro,Boca Jrs,
382,MT Defensivo,MT DEFENSIVO 027,3322,3312,3333,7,Cambio Marca,Positivo,,,,,16,Ferro,Boca Jrs,
383,MT Defensivo,MT DEFENSIVO 027,3322,3312,3333,9,Cambio Marca,Positivo,,,,,16,Ferro,Boca Jrs,
384,MT Defensivo,MT DEFENSIVO 027,3322,3312,3333,15,Cambio Marca,Positivo,,,,,16,Ferro,Boca Jrs,
385,MT Defensivo,MT DEFENSIVO 028,3334,3324,3342,1,Lectura Salto,Negativo,,,,,16,Ferro,Boca Jrs,
386,MT Defensivo,MT DEFENSIVO 028,3334,3324,3342,4,Lectura Salto,Negativo,,,,,16,Ferro,Boca Jrs,
387,MT Defensivo,MT DEFENSIVO 028,3334,3324,3342,7,Lectura Salto,Negativo,,,,,16,Ferro,Boca Jrs,
388,MT Defensivo,MT DEFENSIVO 028,3334,3324,3342,9,Lectura Salto,Negativo,,,,,16,Ferro,Boca Jrs,
389,MT Defensivo,MT DEFENSIVO 028,3334,3324,3342,15,Lectura Salto,Negativo,,,,,16,Ferro,Boca Jrs,
390,MT Defensivo,MT DEFENSIVO 029,3347,3337,3365,1,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
391,MT Defensivo,MT DEFENSIVO 029,3347,3337,3365,4,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
392,MT Defensivo,MT DEFENSIVO 029,3347,3337,3365,7,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
393,MT Defensivo,MT DEFENSIVO 029,3347,3337,3365,9,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
394,MT Defensivo,MT DEFENSIVO 029,3347,3337,3365,15,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
395,MT Defensivo,MT DEFENSIVO 030,3369,3359,3382,1,Repliegue,Negativo,,,,,16,Ferro,Boca Jrs,
396,MT Defensivo,MT DEFENSIVO 030,3369,3359,3382,4,Repliegue,Negativo,,,,,16,Ferro,Boca Jrs,
397,MT Defensivo,MT DEFENSIVO 030,3369,3359,3382,7,Repliegue,Negativo,,,,,16,Ferro,Boca Jrs,
398,MT Defensivo,MT DEFENSIVO 030,3369,3359,3382,9,Repliegue,Negativo,,,,,16,Ferro,Boca Jrs,
399,MT Defensivo,MT DEFENSIVO 030,3369,3359,3382,15,Repliegue,Negativo,,,,,16,Ferro,Boca Jrs,
400,MT Defensivo,MT DEFENSIVO 031,3426,3416,3440,1,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
401,MT Defensivo,MT DEFENSIVO 031,3426,3416,3440,4,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
402,MT Defensivo,MT DEFENSIVO 031,3426,3416,3440,7,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
403,MT Defensivo,MT DEFENSIVO 031,3426,3416,3440,9,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
404,MT Defensivo,MT DEFENSIVO 031,3426,3416,3440,15,Lectura Salto,Positivo,,,,,16,Ferro,Boca Jrs,
405,MT Defensivo,MT DEFENSIVO 032,3521,3511,3537,1,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
406,MT Defensivo,MT DEFENSIVO 032,3521,3511,3537,5,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
407,MT Defensivo,MT DEFENSIVO 032,3521,3511,3537,6,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
408,MT Defensivo,MT DEFENSIVO 032,3521,3511,3537,10,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
409,MT Defensivo,MT DEFENSIVO 032,3521,3511,3537,14,Repliegue,Positivo,,,,,16,Ferro,Boca Jrs,
410,MT Defensivo,MT DEFENSIVO 033,3609,3599,3615,1,Cobertura,Positivo,,,,,16,Ferro,Boca Jrs,
